index,time,amplitude
913,0.913,-3.97448e-14
914,0.914,-4.04749e-14
915,0.915,-4.12068e-14
916,0.916,-4.19402e-14
917,0.917,-4.26749e-14
918,0.918,-4.34108e-14
919,0.919,-4.41475e-14
920,0.92,-4.48849e-14
921,0.921,-4.56228e-14
922,0.922,-4.63609e-14
923,0.923,-4.70988e-14
924,0.924,-4.78361e-14
925,0.925,-4.85726e-14
926,0.926,-4.93078e-14
927,0.927,-5.00416e-14
928,0.928,-5.07735e-14
929,0.929,-5.15035e-14
930,0.93,-5.22311e-14
931,0.931,-5.29561e-14
932,0.932,-5.3678e-14
933,0.933,-5.43966e-14
934,0.934,-5.51112e-14
935,0.935,-5.58215e-14
936,0.936,-5.65271e-14
937,0.937,-5.72275e-14
938,0.938,-5.79224e-14
939,0.939,-5.86116e-14
940,0.94,-5.92946e-14
941,0.941,-5.9971e-14
942,0.942,-6.06403e-14
943,0.943,-6.13021e-14
944,0.944,-6.19557e-14
945,0.945,-6.26007e-14
946,0.946,-6.32365e-14
947,0.947,-6.38626e-14
948,0.948,-6.44787e-14
949,0.949,-6.50842e-14
950,0.95,-6.56788e-14
951,0.951,-6.62618e-14
952,0.952,-6.68328e-14
953,0.953,-6.73911e-14
954,0.954,-6.7936e-14
